waveform	Source signal	
t0	2024/10/13  09:22:17.141801	
delta t	5.000000E-5	

time[0]	Source signal
2024/10/13  09:22:17.155551	1.755649E-1
2024/10/13  09:22:17.155601	1.285791E+0
2024/10/13  09:22:17.155651	1.285791E+0
2024/10/13  09:22:17.155701	1.200389E+0
2024/10/13  09:22:17.155751	1.285791E+0
2024/10/13  09:22:17.155801	1.285791E+0
2024/10/13  09:22:17.155851	1.285791E+0
2024/10/13  09:22:17.155901	1.285791E+0
2024/10/13  09:22:17.155951	1.285791E+0
2024/10/13  09:22:17.156001	1.285791E+0
2024/10/13  09:22:17.156051	1.285791E+0
2024/10/13  09:22:17.156101	1.285791E+0
2024/10/13  09:22:17.156151	1.285791E+0
2024/10/13  09:22:17.156201	1.285791E+0
2024/10/13  09:22:17.156251	1.285791E+0
2024/10/13  09:22:17.156301	1.285791E+0
2024/10/13  09:22:17.156351	1.285791E+0
2024/10/13  09:22:17.156401	1.285791E+0
2024/10/13  09:22:17.156451	1.285791E+0
2024/10/13  09:22:17.156501	1.285791E+0
2024/10/13  09:22:17.156551	1.285791E+0
2024/10/13  09:22:17.156601	1.969007E+0
2024/10/13  09:22:17.156651	1.969007E+0
2024/10/13  09:22:17.156701	1.969007E+0
2024/10/13  09:22:17.156751	1.969007E+0
2024/10/13  09:22:17.156801	1.969007E+0
2024/10/13  09:22:17.156851	1.969007E+0
2024/10/13  09:22:17.156901	1.883605E+0
2024/10/13  09:22:17.156951	1.969007E+0
2024/10/13  09:22:17.157001	1.969007E+0
2024/10/13  09:22:17.157051	1.969007E+0
2024/10/13  09:22:17.157101	1.969007E+0
2024/10/13  09:22:17.157151	1.969007E+0
2024/10/13  09:22:17.157201	1.969007E+0
2024/10/13  09:22:17.157251	1.969007E+0
2024/10/13  09:22:17.157301	1.969007E+0
2024/10/13  09:22:17.157351	1.969007E+0
2024/10/13  09:22:17.157401	1.969007E+0
2024/10/13  09:22:17.157451	1.969007E+0
