waveform	Source signal	
t0	2024/10/13  09:38:12.667506	
delta t	5.000000E-5	

time[0]	Source signal
2024/10/13  09:38:12.683606	-8.064106E-2
2024/10/13  09:38:12.683656	-1.660431E-1
2024/10/13  09:38:12.683706	-3.368471E-1
2024/10/13  09:38:12.683756	2.609669E-1
2024/10/13  09:38:12.683806	3.463689E-1
2024/10/13  09:38:12.683856	4.317709E-1
2024/10/13  09:38:12.683906	6.025749E-1
2024/10/13  09:38:12.683956	6.025749E-1
2024/10/13  09:38:12.684006	6.879769E-1
2024/10/13  09:38:12.684056	6.879769E-1
2024/10/13  09:38:12.684106	8.587809E-1
2024/10/13  09:38:12.684156	7.733789E-1
2024/10/13  09:38:12.684206	9.441829E-1
2024/10/13  09:38:12.684256	-9.346610E-1
2024/10/13  09:38:12.684306	-1.105465E+0
2024/10/13  09:38:12.684356	-1.105465E+0
2024/10/13  09:38:12.684406	-1.190867E+0
2024/10/13  09:38:12.684456	-1.190867E+0
2024/10/13  09:38:12.684506	-1.361671E+0
2024/10/13  09:38:12.684556	-1.361671E+0
2024/10/13  09:38:12.684606	-1.447073E+0
2024/10/13  09:38:12.684656	-1.447073E+0
2024/10/13  09:38:12.684706	-1.532475E+0
2024/10/13  09:38:12.684756	1.541997E+0
2024/10/13  09:38:12.684806	1.627399E+0
2024/10/13  09:38:12.684856	1.541997E+0
2024/10/13  09:38:12.684906	1.712801E+0
2024/10/13  09:38:12.684956	1.712801E+0
2024/10/13  09:38:12.685006	1.798203E+0
2024/10/13  09:38:12.685056	1.712801E+0
2024/10/13  09:38:12.685106	1.883605E+0
2024/10/13  09:38:12.685156	1.883605E+0
2024/10/13  09:38:12.685206	1.883605E+0
2024/10/13  09:38:12.685256	-1.959485E+0
2024/10/13  09:38:12.685306	-2.044887E+0
2024/10/13  09:38:12.685356	-2.044887E+0
2024/10/13  09:38:12.685406	-2.130289E+0
2024/10/13  09:38:12.685456	-2.044887E+0
2024/10/13  09:38:12.685506	-2.130289E+0
2024/10/13  09:38:12.685556	-2.130289E+0
2024/10/13  09:38:12.685606	-2.130289E+0
2024/10/13  09:38:12.685656	-2.215691E+0
2024/10/13  09:38:12.685706	-2.215691E+0
2024/10/13  09:38:12.685756	2.139811E+0
2024/10/13  09:38:12.685806	2.225213E+0
2024/10/13  09:38:12.685856	2.139811E+0
2024/10/13  09:38:12.685906	2.225213E+0
2024/10/13  09:38:12.685956	2.225213E+0
2024/10/13  09:38:12.686006	2.225213E+0
2024/10/13  09:38:12.686056	2.225213E+0
2024/10/13  09:38:12.686106	2.225213E+0
2024/10/13  09:38:12.686156	2.225213E+0
2024/10/13  09:38:12.686206	2.225213E+0
2024/10/13  09:38:12.686256	-2.215691E+0
2024/10/13  09:38:12.686306	-2.215691E+0
2024/10/13  09:38:12.686356	-2.215691E+0
2024/10/13  09:38:12.686406	-2.130289E+0
2024/10/13  09:38:12.686456	-2.215691E+0
2024/10/13  09:38:12.686506	-2.130289E+0
2024/10/13  09:38:12.686556	-2.130289E+0
2024/10/13  09:38:12.686606	-2.044887E+0
2024/10/13  09:38:12.686656	-2.130289E+0
2024/10/13  09:38:12.686706	-2.044887E+0
2024/10/13  09:38:12.686756	1.969007E+0
2024/10/13  09:38:12.686806	1.969007E+0
2024/10/13  09:38:12.686856	1.969007E+0
2024/10/13  09:38:12.686906	1.883605E+0
2024/10/13  09:38:12.686956	1.883605E+0
2024/10/13  09:38:12.687006	1.798203E+0
2024/10/13  09:38:12.687056	1.712801E+0
2024/10/13  09:38:12.687106	1.712801E+0
2024/10/13  09:38:12.687156	1.712801E+0
2024/10/13  09:38:12.687206	1.627399E+0
2024/10/13  09:38:12.687256	-1.617877E+0
2024/10/13  09:38:12.687306	-1.532475E+0
2024/10/13  09:38:12.687356	-1.532475E+0
2024/10/13  09:38:12.687406	-1.361671E+0
2024/10/13  09:38:12.687456	-1.447073E+0
2024/10/13  09:38:12.687506	-1.361671E+0
2024/10/13  09:38:12.687556	-1.361671E+0
2024/10/13  09:38:12.687606	-1.190867E+0
2024/10/13  09:38:12.687656	-1.190867E+0
2024/10/13  09:38:12.687706	-1.105465E+0
2024/10/13  09:38:12.687756	1.029585E+0
2024/10/13  09:38:12.687806	9.441829E-1
2024/10/13  09:38:12.687856	9.441829E-1
2024/10/13  09:38:12.687906	8.587809E-1
2024/10/13  09:38:12.687956	7.733789E-1
2024/10/13  09:38:12.688006	6.879769E-1
2024/10/13  09:38:12.688056	6.879769E-1
2024/10/13  09:38:12.688106	5.171729E-1
2024/10/13  09:38:12.688156	5.171729E-1
2024/10/13  09:38:12.688206	3.463689E-1
2024/10/13  09:38:12.688256	-5.076510E-1
2024/10/13  09:38:12.688306	-3.368471E-1
2024/10/13  09:38:12.688356	-3.368471E-1
2024/10/13  09:38:12.688406	-1.660431E-1
2024/10/13  09:38:12.688456	-8.064106E-2
2024/10/13  09:38:12.688506	4.760937E-3
2024/10/13  09:38:12.688556	4.760937E-3
2024/10/13  09:38:12.688606	1.755649E-1
2024/10/13  09:38:12.688656	1.755649E-1
2024/10/13  09:38:12.688706	2.609669E-1
2024/10/13  09:38:12.688756	-3.368471E-1
2024/10/13  09:38:12.688806	-4.222490E-1
2024/10/13  09:38:12.688856	-4.222490E-1
2024/10/13  09:38:12.688906	-5.076510E-1
2024/10/13  09:38:12.688956	-5.076510E-1
2024/10/13  09:38:12.689006	-6.784550E-1
2024/10/13  09:38:12.689056	-6.784550E-1
2024/10/13  09:38:12.689106	-8.492590E-1
2024/10/13  09:38:12.689156	-8.492590E-1
2024/10/13  09:38:12.689206	-9.346610E-1
2024/10/13  09:38:12.689256	9.441829E-1
2024/10/13  09:38:12.689306	1.029585E+0
2024/10/13  09:38:12.689356	1.029585E+0
2024/10/13  09:38:12.689406	1.200389E+0
2024/10/13  09:38:12.689456	1.200389E+0
2024/10/13  09:38:12.689506	1.285791E+0
2024/10/13  09:38:12.689556	1.285791E+0
2024/10/13  09:38:12.689606	1.371193E+0
2024/10/13  09:38:12.689656	1.371193E+0
2024/10/13  09:38:12.689706	1.541997E+0
2024/10/13  09:38:12.689756	-1.532475E+0
2024/10/13  09:38:12.689806	-1.617877E+0
2024/10/13  09:38:12.689856	-1.617877E+0
2024/10/13  09:38:12.689906	-1.703279E+0
2024/10/13  09:38:12.689956	-1.703279E+0
2024/10/13  09:38:12.690006	-1.788681E+0
2024/10/13  09:38:12.690056	-1.788681E+0
2024/10/13  09:38:12.690106	-1.874083E+0
2024/10/13  09:38:12.690156	-1.874083E+0
2024/10/13  09:38:12.690206	-1.959485E+0
2024/10/13  09:38:12.690256	1.969007E+0
2024/10/13  09:38:12.690306	2.054409E+0
2024/10/13  09:38:12.690356	2.054409E+0
2024/10/13  09:38:12.690406	2.054409E+0
2024/10/13  09:38:12.690456	2.054409E+0
2024/10/13  09:38:12.690506	2.139811E+0
2024/10/13  09:38:12.690556	2.054409E+0
2024/10/13  09:38:12.690606	2.139811E+0
2024/10/13  09:38:12.690656	2.225213E+0
2024/10/13  09:38:12.690706	2.225213E+0
2024/10/13  09:38:12.690756	-2.130289E+0
2024/10/13  09:38:12.690806	-2.215691E+0
2024/10/13  09:38:12.690856	-2.215691E+0
2024/10/13  09:38:12.690906	-2.215691E+0
2024/10/13  09:38:12.690956	-2.215691E+0
2024/10/13  09:38:12.691006	-2.215691E+0
2024/10/13  09:38:12.691056	-2.215691E+0
2024/10/13  09:38:12.691106	-2.215691E+0
2024/10/13  09:38:12.691156	-2.215691E+0
2024/10/13  09:38:12.691206	-2.215691E+0
2024/10/13  09:38:12.691256	2.225213E+0
2024/10/13  09:38:12.691306	2.225213E+0
2024/10/13  09:38:12.691356	2.225213E+0
2024/10/13  09:38:12.691406	2.139811E+0
2024/10/13  09:38:12.691456	2.139811E+0
2024/10/13  09:38:12.691506	2.139811E+0
2024/10/13  09:38:12.691556	2.139811E+0
2024/10/13  09:38:12.691606	2.054409E+0
2024/10/13  09:38:12.691656	2.054409E+0
2024/10/13  09:38:12.691706	2.054409E+0
2024/10/13  09:38:12.691756	-2.044887E+0
2024/10/13  09:38:12.691806	-1.959485E+0
2024/10/13  09:38:12.691856	-1.959485E+0
2024/10/13  09:38:12.691906	-1.874083E+0
2024/10/13  09:38:12.691956	-1.874083E+0
2024/10/13  09:38:12.692006	-1.788681E+0
2024/10/13  09:38:12.692056	-1.874083E+0
2024/10/13  09:38:12.692106	-1.703279E+0
2024/10/13  09:38:12.692156	-1.788681E+0
2024/10/13  09:38:12.692206	-1.617877E+0
2024/10/13  09:38:12.692256	1.627399E+0
2024/10/13  09:38:12.692306	1.541997E+0
2024/10/13  09:38:12.692356	1.541997E+0
2024/10/13  09:38:12.692406	1.371193E+0
2024/10/13  09:38:12.692456	1.371193E+0
2024/10/13  09:38:12.692506	1.285791E+0
2024/10/13  09:38:12.692556	1.285791E+0
2024/10/13  09:38:12.692606	1.200389E+0
2024/10/13  09:38:12.692656	1.200389E+0
2024/10/13  09:38:12.692706	1.029585E+0
2024/10/13  09:38:12.692756	-1.020063E+0
2024/10/13  09:38:12.692806	-1.020063E+0
2024/10/13  09:38:12.692856	-1.020063E+0
2024/10/13  09:38:12.692906	-7.638570E-1
2024/10/13  09:38:12.692956	-7.638570E-1
2024/10/13  09:38:12.693006	-6.784550E-1
2024/10/13  09:38:12.693056	-6.784550E-1
2024/10/13  09:38:12.693106	-5.930530E-1
2024/10/13  09:38:12.693156	-5.930530E-1
2024/10/13  09:38:12.693206	-4.222490E-1
2024/10/13  09:38:12.693256	3.463689E-1
2024/10/13  09:38:12.693306	2.609669E-1
2024/10/13  09:38:12.693356	2.609669E-1
2024/10/13  09:38:12.693406	9.016293E-2
2024/10/13  09:38:12.693456	9.016293E-2
2024/10/13  09:38:12.693506	4.760937E-3
2024/10/13  09:38:12.693556	4.760937E-3
2024/10/13  09:38:12.693606	-1.660431E-1
2024/10/13  09:38:12.693656	-8.064106E-2
2024/10/13  09:38:12.693706	-3.368471E-1
2024/10/13  09:38:12.693756	2.609669E-1
2024/10/13  09:38:12.693806	3.463689E-1
2024/10/13  09:38:12.693856	3.463689E-1
2024/10/13  09:38:12.693906	6.025749E-1
2024/10/13  09:38:12.693956	6.025749E-1
2024/10/13  09:38:12.694006	6.879769E-1
2024/10/13  09:38:12.694056	6.879769E-1
2024/10/13  09:38:12.694106	7.733789E-1
2024/10/13  09:38:12.694156	8.587809E-1
2024/10/13  09:38:12.694206	9.441829E-1
2024/10/13  09:38:12.694256	-9.346610E-1
2024/10/13  09:38:12.694306	-1.105465E+0
2024/10/13  09:38:12.694356	-1.105465E+0
2024/10/13  09:38:12.694406	-1.190867E+0
2024/10/13  09:38:12.694456	-1.190867E+0
2024/10/13  09:38:12.694506	-1.361671E+0
2024/10/13  09:38:12.694556	-1.361671E+0
2024/10/13  09:38:12.694606	-1.447073E+0
2024/10/13  09:38:12.694656	-1.447073E+0
2024/10/13  09:38:12.694706	-1.532475E+0
2024/10/13  09:38:12.694756	1.541997E+0
2024/10/13  09:38:12.694806	1.541997E+0
2024/10/13  09:38:12.694856	1.541997E+0
2024/10/13  09:38:12.694906	1.712801E+0
2024/10/13  09:38:12.694956	1.712801E+0
2024/10/13  09:38:12.695006	1.798203E+0
2024/10/13  09:38:12.695056	1.712801E+0
2024/10/13  09:38:12.695106	1.883605E+0
2024/10/13  09:38:12.695156	1.883605E+0
2024/10/13  09:38:12.695206	1.969007E+0
2024/10/13  09:38:12.695256	-1.959485E+0
2024/10/13  09:38:12.695306	-2.044887E+0
2024/10/13  09:38:12.695356	-2.044887E+0
2024/10/13  09:38:12.695406	-2.130289E+0
2024/10/13  09:38:12.695456	-2.044887E+0
